name,temp_final,dif_final,cluster
Nannocystis exedens subsp. cinnabaria,28,0.055555556,1
Nannocystis exedens subsp. exedens,28,0.016393443,1
Nannocystis exedens subsp. glomerata,28,0.1,1
Nannocystis exedens subsp. pulla,30,0,1
Nannocystis pusilla,28,0.19047619,1
Nannocystis sp.,28,0,1
Natranaerobaculum magadiense,45,0,2
Natranaerobius thermophilus,50,0,2
Natranaerobius trueperi,50,0,2
Natranaerovirga hydrolytica,30,0,1
Natranaerovirga pectinivora,30,0,1
Natrialba aegyptia,37,0,2
Natrialba asiatica,37,0,2
Natrialba magadii,37,0,2
Natrialba taiwanensis,37,0,2
Natribacillus halophilus,35,0,2
Natrinema ejinorense,37,0,2
Natrinema pallidum,37,0,2
Natrinema pellirubrum,37,0,2
Natrinema salaciae,45,0,2
Natrinema sp.,50,0,2
Natrinema versiforme,37,0,2
Natroniella acetigena,37,0,2
Natroniella sulfidigena,30,0,1
Natronincola ferrireducens,35,0,2
Natronincola histidinovorans,37,0,2
Natronincola peptidivorans,35,0,2
Natronobacterium gregoryi,37,0,2
Natronobacterium texcoconense,37,0,2
Natronococcus amylolyticus,37,0,2
Natronococcus jeotgali,37,0,2
Natronococcus occultus,37,0,2
Natronoflexus pectinivorans,30,0,1
Natronomonas moolapensis,37,0,2
Natronomonas pharaonis,37,0,2
Natronorubrum texcoconense,37,0,2
Natronorubrum tibetense,37,0,2
Natronovirga wadinatrunensis,50,0,2
Naucoria myosotis,24,0,1
Naumannella halotolerans,28,0,1
Nautella italica,20,0,1
Nautilia abyssi,60,0,3
Nautilia lithotrophica,55,0,3
Nautilia profundicola,40,0,2
Necropsobacter rosorum,37,0,2
Nectria diversispora,24,0,1
Nectria fragilis,25,0,1
Nectria haematococca,25,0,1
Negativicoccus succinicivorans,37,0,2
Neiella marina,28,0,1
Neisseria animalis,37,0,2
Neisseria animaloris,37,0,2
Neisseria bacilliformis,37,0,2
Neisseria canis,37,0,2
Neisseria cinerea,30,0,1
Neisseria dentiae,37,0,2
Neisseria elongata subsp. elongata,35,0,2
Neisseria elongata subsp. glycolytica,37,0,2
Neisseria elongata subsp. nitroreducens,30,0,1
Neisseria flavescens,37,0,2
Neisseria gonorrhoeae,37,0,2
Neisseria lactamica,37,0,2
Neisseria macacae,37,0,2
Neisseria meningitidis,37,0,2
Neisseria mucosa,30,0,1
Neisseria oralis,37,0,2
Neisseria perflava,37,0,2
Neisseria polysaccharea,37,0,2
Neisseria shayeganii,37,0,2
Neisseria sicca,37,0,2
Neisseria sp.,30,0,1
Neisseria subflava,30,0,1
Neisseria wadsworthii,37,0,2
Neisseria weaveri,37,0,2
Neisseria zoodegmatis,37,0,2
Nematoloma frowardii,25,0,1
Nematospora coryli,25,0,1
Neochlamydia sp.,25,0,1
Neocosmospora vasinfecta,24,0,1
Neogymnomyces virgineus,23,0,1
Neohendersonia kickxii,22,0,1
Neosartorya fischeri,26,0,1
Neosartorya spinosa,25,0,1
Neoscardovia arbecensis,37,0,2
Neptunomonas antarctica,20,0,1
Neptunomonas japonica,20,0,1
Neptunomonas naphthovorans,20,0,1
Nereida ignava,25,0,1
Nesiotobacter exalbescens,28,0,1
Nesterenkonia aethiopica,30,0,1
Nesterenkonia alba,37,0,2
Nesterenkonia flava,37,0,2
Nesterenkonia halobia,28,0,1
Nesterenkonia halophila,28,0,1
Nesterenkonia halotolerans,28,0,1
Nesterenkonia jeotgali,28,0,1
Nesterenkonia lacusekhoensis,20,0,1
Nesterenkonia lutea,28,0,1
Nesterenkonia massiliensis,30,0,1
Nesterenkonia sandarakina,28,0,1
Nesterenkonia sp.,28,0,1
Nesterenkonia suensis,30,0,1
Nesterenkonia xinjiangensis,28,0,1
Neurospora africana,26,0,1
Neurospora crassa,24,0,1
Neurospora intermedia,24,0,1
Neurospora sitophila,24,0,1
Neurospora tetrasperma,24,0,1
Nevskia aquatilis,28,0,1
Nevskia persephonica,28,0,1
Nevskia ramosa,28,0,1
Nevskia soli,28,0,1
Nevskia terrae,28,0,1
Niabella aurantiaca,28,0,1
Niabella drilacis,25,0,1
Niabella hirudinis,25,0,1
Niabella soli,37,0,2
Niastella koreensis,28,0,1
Niastella yeongjuensis,28,0,1
Nicoletella semolina,37,0,2
Nigrospora sphaerica,29,1,1
Nisaea denitrificans,30,0,1
Nisaea nitritireducens,30,0,1
Nitratifractor salsuginis,37,0,2
Nitratireductor aquibiodomus,28,0,1
Nitratireductor kimnyeongensis,28,0,1
Nitratireductor lucknowense,25,0,1
Nitratiruptor tergarcus,55,0,3
Nitriliruptor alkaliphilus,30,0,1
Nitrincola lacisaponensis,37,0,2
Nitritalea halalkaliphila,37,0,2
Nitrobacter hamburgensis,28,0,1
Nitrobacter vulgaris,28,0,1
Nitrobacter winogradskyi,28,0,1
Nitrososphaera viennensis,42,0,2
Nocardia abscessus,28,0,1
Nocardia aciditolerans,28,0,1
Nocardia acidivorans,28,0,1
Nocardia africana,28,0,1
Nocardia alba,28,0,1
Nocardia albiflava,28,0,1
Nocardia altamirensis,28,0,1
Nocardia amamiensis,28,0,1
Nocardia amikacinitolerans,28,0,1
Nocardia anaemiae,27,0,1
Nocardia aobensis,28,0,1
Nocardia araoensis,28,0,1
Nocardia artemisiae,28,0,1
Nocardia arthritidis,28,0,1
Nocardia asiatica,28,0,1
Nocardia asteroides,28,1.8,1
Nocardia beijingensis,28,3,1
Nocardia blacklockiae,28,0,1
Nocardia brasiliensis,32.5,4.5,2
Nocardia brevicatena,37,0,2
Nocardia caishijiensis,28,0,1
Nocardia callitridis,28,0,1
Nocardia carnea,29,1,1
Nocardia cerradoensis,28,0,1
Nocardia concava,28,0,1
Nocardia coubleae,28,0,1
Nocardia crassostreae,28,0,1
Nocardia cummidelens,28,0,1
Nocardia cyriacigeorgica,28,1.5,1
Nocardia devorans,28,0,1
Nocardia elegans,28,0,1
Nocardia endophytica,28,0,1
Nocardia exalbida,28,0,1
Nocardia farcinica,28,3.823529412,1
Nocardia flavorosea,28,0,1
Nocardia fluminea,28,0,1
Nocardia gamkensis,28,0,1
Nocardia globerula,28,0,1
Nocardia goodfellowii,28,0,1
Nocardia grenadensis,37,0,2
Nocardia harenae,28,0,1
Nocardia higoensis,28,0,1
Nocardia ignorata,28,0,1
Nocardia inohanensis,32.5,4.5,2
Nocardia iowensis,28,0,1
Nocardia jejuensis,28,0,1
Nocardia jiangxiensis,28,0,1
Nocardia jinanensis,28,0,1
Nocardia kroppenstedtii,28,0,1
Nocardia kruczakiae,28,0,1
Nocardia lijiangensis,28,0,1
Nocardia mexicana,28,0,1
Nocardia mikamii,28,0,1
Nocardia miyunensis,28,0,1
Nocardia neocaledoniensis,28,0,1
Nocardia niigatensis,28,0,1
Nocardia ninae,28,0,1
Nocardia niwae,37,0,2
Nocardia nova,28,1,1
Nocardia novocastrense,28,0,1
Nocardia otitidiscaviarum,28,0.444444444,1
Nocardia paucivorans,28,3,1
Nocardia pneumoniae,28,0,1
Nocardia polyresistens,28,0,1
Nocardia pseudobrasiliensis,37,0,2
Nocardia pseudovaccinii,28,0,1
Nocardia puris,28,0,1
Nocardia rhamnosiphila,28,0,1
Nocardia salmonicida,28,0,1
Nocardia seriolae,28,0,1
Nocardia shimofusensis,28,0,1
Nocardia sienata,28,0,1
Nocardia soli,28,0,1
Nocardia sp.,28,1.423076923,1
Nocardia speluncae,28,0,1
Nocardia sungurluensis,28,0,1
Nocardia takedensis,28,0,1
Nocardia tenerifensis,28,0,1
Nocardia terpenica,28,0,1
Nocardia testacea,28,0,1
Nocardia thailandica,28,0,1
Nocardia thraciensis,28,0,1
Nocardia transvalensis,37,3,2
Nocardia tsunamiensis,28,0,1
Nocardia uniformis,28,0,1
Nocardia vaccinii,28,0,1
Nocardia vermiculata,28,0,1
Nocardia veterana,28,0,1
Nocardia vinacea,28,0,1
Nocardia wallacei,28,0,1
Nocardia xishanensis,28,0,1
Nocardia yamanashiensis,28,0,1
Nocardioides agariphilus,28,0,1
Nocardioides albertanoniae,28,0,1
Nocardioides albus,28,0,1
Nocardioides alkalitolerans,30,0,1
Nocardioides alpinus,20,0,1
Nocardioides aquaticus,20,0,1
Nocardioides aquiterrae,28,0,1
Nocardioides aromaticivorans,28,0,1
Nocardioides bigeumensis,28,0,1
Nocardioides caeni,28,0,1
Nocardioides caricicola,30,0,1
Nocardioides daedukensis,28,0,1
Nocardioides daejeonensis,28,0,1
Nocardioides daphniae,28,0,1
Nocardioides dilutus,28,0,1
Nocardioides dokdonensis,28,0,1
Nocardioides dubius,28,0,1
Nocardioides exalbidus,28,0,1
Nocardioides furvisabuli,28,0,1
Nocardioides ganghwensis,28,0,1
Nocardioides ginsengagri,28,0,1
Nocardioides ginsengisegetis,28,0,1
Nocardioides ginsengisoli,28,0,1
Nocardioides halotolerans,28,0,1
Nocardioides hankookensis,28,0,1
Nocardioides humi,28,0,1
Nocardioides hungaricus,28,0,1
Nocardioides hwasunensis,28,0,1
Nocardioides insulae,28,0,1
Nocardioides iriomotensis,28,0,1
Nocardioides islandensis,28,0,1
Nocardioides jensenii,30,0,1
Nocardioides kongjuensis,28,0,1
Nocardioides koreensis,28,0,1
Nocardioides kribbensis,28,0,1
Nocardioides lentus,28,0,1
Nocardioides lianchengensis,28,0,1
Nocardioides luteus,28,0,1
Nocardioides maradonensis,28,0,1
Nocardioides marinisabuli,28,0,1
Nocardioides marinus,28,0,1
Nocardioides mesophilus,28,0,1
Nocardioides nitrophenolicus,30,0,1
Nocardioides oleivorans,28,0,1
Nocardioides opuntiae,28,0,1
Nocardioides pacificus,28,0,1
Nocardioides panacihumi,28,0,1
Nocardioides panacisoli,28,0,1
Nocardioides panaciterrulae,28,0,1
Nocardioides panzhihuensis,28,0,1
Nocardioides perillae,28,0,1
Nocardioides plantarum,28,0,1
Nocardioides psychrotolerans,20,0,1
Nocardioides pyridinolyticus,37,0,2
Nocardioides salarius,28,0,1
Nocardioides sediminis,28,0,1
Nocardioides simplex,30,0,1
Nocardioides sp.,28,0,1
Nocardioides szechwanensis,20,0,1
Nocardioides terrae,28,0,1
Nocardioides terrigena,28,0,1
Nocardioides tritolerans,28,0,1
Nocardioides ultimimeridianus,28,0,1
Nocardioides zeae,30,0,1
Nocardiopsis aegyptia,28,0,1
Nocardiopsis aegyptia subsp. aurantiaca,28,0,1
Nocardiopsis alba,28,0,1
Nocardiopsis arabicus,28,0,1
Nocardiopsis arvandica,28,0,1
Nocardiopsis baichengensis,28,0,1
Nocardiopsis buerjinensis,28,0,1
Nocardiopsis chakaensis,28,0,1
Nocardiopsis chromatogenes,28,0,1
Nocardiopsis composta,28,0,1
Nocardiopsis coralliicola,28,0,1
Nocardiopsis dassonvillei subsp. albirubida,28,0,1
Nocardiopsis dassonvillei subsp. dassonvillei,28,0.818181818,1
Nocardiopsis exhalans,28,0,1
Nocardiopsis fildesensis,28,0,1
Nocardiopsis flavescens,35,0,2
Nocardiopsis flavidus,28,0,1
Nocardiopsis fragmentaris,28,0,1
Nocardiopsis ganjiahuensis,28,0,1
Nocardiopsis gilva,28,0,1
Nocardiopsis halophila,28,0,1
Nocardiopsis halotolerans,28,0,1
Nocardiopsis kunsanensis,37,0,2
Nocardiopsis listeri,28,0,1
Nocardiopsis litoralis,28,0,1
Nocardiopsis lucentensis,35,0,2
Nocardiopsis metallicus,28,0,1
Nocardiopsis nikkonensis,28,0,1
Nocardiopsis potens,28,0,1
Nocardiopsis prasina,28,0,1
Nocardiopsis quinghaiensis,28,0,1
Nocardiopsis rampartis,28,0,1
Nocardiopsis rhodophaea,28,0,1
Nocardiopsis rosea,28,0,1
Nocardiopsis salina,28,0,1
Nocardiopsis sinuspersici,28,0,1
Nocardiopsis sp.,28,0,1
Nocardiopsis streptosporeus,28,0,1
Nocardiopsis synnemataformans,28,0,1
Nocardiopsis tangguensis,28,0,1
Nocardiopsis terrae,28,0,1
Nocardiopsis trehalosi,28,0,1
Nocardiopsis umidischolae,28,0,1
Nocardiopsis valliformis,28,0,1
Nocardiopsis yanqiensis,28,0,1
Nonlabens dokdonensis,25,0,1
Nonlabens ulvanivorans,20,0,1
Nonlabens xylanidelens,28,0,1
Nonomuraea africana,28,0,1
Nonomuraea angiospora,28,0,1
Nonomuraea antimicrobica,28,0,1
Nonomuraea asiatica,28,0,1
Nonomuraea bangladeshensis,28,0,1
Nonomuraea candida,28,0,1
Nonomuraea coxensis,28,0,1
Nonomuraea dietziae,28,0,1
Nonomuraea endophytica,28,0,1
Nonomuraea fastidiosa,28,0,1
Nonomuraea ferruginea,28,0,1
Nonomuraea fuscirosea,28,0,1
Nonomuraea helvata,37,0,2
Nonomuraea jabiensis,28,0,1
Nonomuraea jiangxiensis,28,0,1
Nonomuraea kuesteri,28,0,1
Nonomuraea latina,28,0,1
Nonomuraea longicatena,28,0,1
Nonomuraea maheshkhaliensis,28,0,1
Nonomuraea maritima,28,0,1
Nonomuraea monospora,28,0,1
Nonomuraea muscovyensis,28,0,1
Nonomuraea polychroma,37,0,2
Nonomuraea pusilla,32.5,4.5,2
Nonomuraea recticatena,28,0,1
Nonomuraea rhizophila,28,0,1
Nonomuraea rosea,28,0,1
Nonomuraea roseola,28,0,1
Nonomuraea roseoviolacea subsp. carminata,28,0,1
Nonomuraea roseoviolacea subsp. roseoviolacea,37,0,2
Nonomuraea rubra,28,0,1
Nonomuraea salmonea,36.5,8.5,2
Nonomuraea solani,28,0,1
Nonomuraea soli,28,0,1
Nonomuraea sp.,28,0,1
Nonomuraea spiralis,28,0,1
Nonomuraea terrinata,28,0,1
Nonomuraea turkmeniaca,37,0,2
Nonomuraea wenchangensis,28,0,1
Nosocomiicoccus ampullae,30,0,1
Nosocomiicoccus massiliensis,37,0,2
Nothopanus hygrophanus,25,0,1
Noviherbaspirillum aurantiacum,28,0,1
Noviherbaspirillum canariense,28,0,1
Noviherbaspirillum psychrotolerans,20,0,1
Noviherbaspirillum soli,28,0,1
Novispirillum itersonii subsp. itersonii,30,0,1
Novispirillum itersonii subsp. nipponicum,30,0,1
Novosphingobium acidiphilum,28,0,1
Novosphingobium aquaticum,28,0,1
Novosphingobium aromaticivorans,30,0,1
Novosphingobium barchaimii,28,0,1
Novosphingobium capsulatum,26,0,1
Novosphingobium fuchskuhlense,28,0,1
Novosphingobium hassiacum,25,0,1
Novosphingobium indicum,28,0,1
Novosphingobium lentum,20,0,1
Novosphingobium lindaniclasticum,28,0,1
Novosphingobium malaysiense,28,0,1
Novosphingobium mathurense,28,0,1
Novosphingobium naphthalenivorans,30,0,1
Novosphingobium nitrogenifigens,28,0,1
Novosphingobium panipatense,28,0,1
Novosphingobium pentaromativorans,30,0,1
Novosphingobium resinovorum,28,0.75,1
Novosphingobium rosa,28,0,1
Novosphingobium sediminicola,28,0,1
Novosphingobium soli,28,0,1
Novosphingobium stygium,30,0,1
Novosphingobium subterraneum,30,0,1
Novosphingobium taihuense,30,0,1
Novosphingobium tardaugens,28,0,1
Obesumbacterium proteus,30,0,1
Oceanibacterium hippocampi,20,0,1
Oceanibaculum pacificum,28,0,1
Oceanibulbus indolifex,28,0,1
Oceanicaulis alexandrii,30,0,1
Oceanicella actignis,50,0,2
Oceanicola batsensis,30,0,1
Oceanicola granulosus,30,0,1
Oceanicola nanhaiensis,30,0,1
Oceanimonas baumannii,28,0,1
Oceanimonas doudoroffii,28,0,1
Oceanirhabdus sediminicola,35,0,2
Oceaniserpentilla haliotis,20,0,1
Oceanisphaera donghaensis,30,0,1
Oceanisphaera litoralis,28,0,1
Oceanisphaera sediminis,28,0,1
Oceanithermus desulfurans,60,0,3
Oceanithermus profundus,60,0,3
Oceanobacillus caeni,30,0,1
Oceanobacillus chironomi,30,0,1
Oceanobacillus iheyensis,28,0,1
Oceanobacillus indicireducens,37,0,2
Oceanobacillus kapialis,30,0,1
Oceanobacillus locisalsi,30,0,1
Oceanobacillus neutriphilus,30,0,1
Oceanobacillus oncorhynchi subsp. incaldanensis,30,0,1
Oceanobacillus pacificus,30,0,1
Oceanobacillus picturae,28,0,1
Oceanobacillus profundus,30,0,1
Oceanobacillus sojae,30,0,1
Oceanobacter kriegii,25,0,1
Oceanospirillum beijerinckii,27.5,2.5,1
Oceanospirillum linum,25,0,1
Oceanospirillum maris,27.5,2.5,1
Oceanotoga sp.,37,0,2
Ochrobactrum anthropi,30,1.4,1
Ochrobactrum ciceri,30,0,1
Ochrobactrum cytisi,26,0,1
Ochrobactrum daejeonense,30,0,1
Ochrobactrum gallinifaecis,25,0,1
Ochrobactrum grignonense,30,0,1
Ochrobactrum haematophilum,30,0,1
Ochrobactrum intermedium,30,0,1
Ochrobactrum lupini,28,0,1
Ochrobactrum oryzae,28,0,1
Ochrobactrum pecoris,30,0,1
Ochrobactrum pituitosum,30,0,1
Ochrobactrum pseudintermedium,37,0,2
Ochrobactrum pseudogrignonense,30,0,1
Ochrobactrum rhizosphaerae,28,0,1
Ochrobactrum sp.,30,0,1
Ochrobactrum thiophenivorans,30,0,1
Ochrobactrum tritici,30,0,1
Octadecabacter arcticus,4,0,0
Odoribacter laneus,37,0,2
Odoribacter splanchnicus,37,0,2
Oedocephalum glomerulosum,22,0,1
Oenococcus kitaharae,30,0,1
Oenococcus oeni,30,0,1
Oerskovia enterophila,28,0,1
Oerskovia jenensis,28,0,1
Oerskovia paurometabola,28,0,1
Oerskovia turbata,29,1,1
Ogataea glucozyma,25,0,1
Ogataea henricii,25,0,1
Ogataea methanolica,25,0,1
Ogataea methylivora,30,0,1
Ogataea minuta var. minuta,25,0,1
Ogataea philodendri,25,0,1
Ogataea pini,25,0,1
Ogataea polymorpha,25,0,1
Ogataea trehalophila,25,0,1
Ogataea wickerhamii,25,0,1
Ohtaekwangia koreensis,28,0,1
Ohtaekwangia kribbensis,28,0,1
Okibacterium fritillariae,28,0,1
Oleibacter marinus,28,0,1
Oleiphilus messinensis,28,0,1
Oleispira antarctica,15,0,1
Oligella ureolytica,37,0,2
Oligella urethralis,37,0,2
Oligosphaera ethanolica,37,0,2
Oligotropha carboxidovorans,30,0,1
Olivibacter sitiensis,28,0,1
Olleya aquimaris,37,0,2
Olleya marilimosa,25,0,1
Olleya namhaensis,28,0,1
Olsenella profusa,37,0,2
Olsenella uli,37,0,2
Olsenella umbonata,37,0,2
Omphalotus nidiformis,23,0,1
Omphalotus olearius,21,0,1
Onnia tomentosa,25,0,1
Oosporidium margaritiferum,25,0,1
Ophiostoma bacillisporum,24,0,1
Ophiostoma distortum,25,0,1
Ophiostoma minus,25,0,1
Ophiostoma multiannulatum,24,0,1
Ophiostoma piceae,25,0,1
Ophiostoma piliferum,23.5,1.5,1
Ophiostoma triangulosporum,22,0,1
Opitutus sp.,30,0,1
Opitutus terrae,28,0,1
Orbus hercynius,28,0,1
Orbus sasakiae,25,0,1
Orenia marismortui,30,0,1
Orenia salinaria,30,0,1
Orenia sivashensis,40,0,2
Oribacterium asaccharolyticum,37,0,2
Oribacterium parvum,37,0,2
Oribacterium sinus,37,0,2
Ornatilinea apprima,42,0,2
Ornithinibacillus bavariensis,30,0,1
Ornithinibacillus californiensis,30,0,1
Ornithinibacillus contaminans,28,0,1
Ornithinibacillus halophilus,37,0,2
Ornithinibacillus scapharcae,30,0,1
Ornithinibacter aureus,28,0,1
Ornithinicoccus hortensis,28,0,1
Ornithinimicrobium humiphilum,28,0,1
Ornithinimicrobium kibberense,25,0,1
Ornithinimicrobium murale,28,0,1
Ornithinimicrobium pekingense,28,0,1
Ornithinimicrobium sp.,28,0,1
Ornithobacterium rhinotracheale,35,0,2
Oryzihumus leptocrescens,28,0,1
Oryzihumus terrae,28,0,1
Oscillibacter valericigenes,30,0,1
Otariodibacter oris,37,0,2
Ottowia pentelensis,28,0,1
Ottowia thiooxydans,25,0,1
Oudemansiella canarii,25,1.666666667,1
Oudemansiella mucida,24.5,0.5,1
Oudemansiella platyphylla,20,0,1
Oudemansiella steffenii,25,0,1
Owenweeksia hongkongensis,30,0,1
Oxalicibacterium faecigallinarum,28,0,1
Oxalicibacterium flavum,28,0,1
Oxalicibacterium horti,28,0,1
Oxalicibacterium solurbis,28,0,1
Oxalobacter formigenes,37,0,2
Oxalobacter vibrioformis,30,0,1
Oxalophagus oxalicus,30,0,1
Oxobacter pfennigii,37,0,2
Pachysolen tannophilus,25,0,1
Paecilomyces carneus,24,0,1
Paecilomyces farinosus,24,0,1
Paecilomyces fumosoroseus,22,0,1
Paecilomyces lilacinus,24,0.333333333,1
Paecilomyces marquandii,24,0,1
Paecilomyces variotii,24,2.5,1
Paenalcaligenes hominis,28,0,1
Paenibacillus aestuarii,30,0,1
Paenibacillus agarexedens,30,0,1
Paenibacillus agaridevorans,30,0,1
Paenibacillus alginolyticus,30,0,1
Paenibacillus algorifonticola,25,0,1
Paenibacillus alkaliterrae,30,0,1
Paenibacillus alvei,30,0,1
Paenibacillus amylolyticus,30,0,1
Paenibacillus anaericanus,29,1,1
Paenibacillus apiarius,30,0,1
Paenibacillus assamensis,30,0,1
Paenibacillus azoreducens,30,0,1
Paenibacillus barcinonensis,30,0,1
Paenibacillus barengoltzii,29,1,1
Paenibacillus beijingensis,30,0,1
Paenibacillus borealis,30,0,1
Paenibacillus brasilensis,30,0,1
Paenibacillus brassicae,30,0,1
Paenibacillus campinasensis,30,0,1
Paenibacillus castaneae,30,0,1
Paenibacillus catalpae,30,0,1
Paenibacillus cellulosilyticus,30,0,1
Paenibacillus chartarius,30,0,1
Paenibacillus chibensis,30,0,1
Paenibacillus chinjuensis,30,0,1
Paenibacillus chitinolyticus,30,0,1
Paenibacillus chondroitinus,30,0,1
Paenibacillus chungangensis,28,0,1
Paenibacillus cineris,29,1,1
Paenibacillus cookii,30,0,1
Paenibacillus curdlanolyticus,30,0,1
Paenibacillus daejeonensis,30,0,1
Paenibacillus darwinianus,20,0,1
Paenibacillus dendritiformis,30,0,1
Paenibacillus dongdonensis,30,0,1
Paenibacillus donghaensis,25,0,1
Paenibacillus durus,30,0,1
Paenibacillus ehimensis,30,0,1
Paenibacillus elgii,30,0,1
Paenibacillus favisporus,30,0,1
Paenibacillus filicis,30,0,1
Paenibacillus fonticola,30,0,1
Paenibacillus forsythiae,30,0,1
Paenibacillus frigoriresistens,25,0,1
Paenibacillus gansuensis,30,0,1
Paenibacillus ginsengarvi,30,0,1
Paenibacillus ginsengihumi,30,0,1
Paenibacillus glacialis,22,0,1
Paenibacillus glucanolyticus,28,0.666666667,1
Paenibacillus glycanilyticus,30,0,1
Paenibacillus gorillae,37,0,2
Paenibacillus graminis,30,0,1
Paenibacillus harenae,30,0,1
Paenibacillus hodogayensis,30,0,1
Paenibacillus humicus,28,4,1
Paenibacillus hunanensis,28,0,1
Paenibacillus illinoisensis,30,0,1
Paenibacillus jamilae,30,0,1
Paenibacillus jilunlii,30,0,1
Paenibacillus kobensis,30,0,1
Paenibacillus konsidensis,35,0,2
Paenibacillus kribbensis,28,0,1
Paenibacillus lactis,30,0,1
Paenibacillus larvae,35,1.5,2
Paenibacillus lautus,30,0,1
Paenibacillus lentus,30,0,1
Paenibacillus macerans,30,0,1
