
epoch,train_loss,valid_loss,accuracy,time
1,1.751837,1.485999,0.207496,00:18
2,1.569720,1.446057,0.207781,00:18
3,1.499825,1.444455,0.207676,00:18
epoch,train_loss,valid_loss,accuracy,time
0,1.528372,1.466868,0.220092,00:44
1,1.472740,1.433660,0.287679,00:42
2,1.454685,1.436002,0.207337,00:42
3,1.448303,1.441719,0.217295,00:43
epoch,train_loss,valid_loss,accuracy,time
0,1.475637,1.436671,0.287632,01:10
1,1.442323,1.429900,0.207224,01:09
2,1.440485,1.429284,0.209323,01:09
3,1.428984,1.427411,0.207231,01:09
epoch,train_loss,valid_loss,accuracy,time
0,1.726759,1.529895,0.288065,01:08
1,1.537143,1.476430,0.209281,01:07
2,1.488716,1.466576,0.207337,01:07
3,1.474483,1.465326,0.207339,01:07
epoch,train_loss,valid_loss,accuracy,time
0,1.476697,1.441726,0.224759,00:15
1,1.447695,1.417119,0.293262,00:15
2,1.417534,1.385226,0.328223,00:15
3,1.402990,1.380016,0.332172,00:15
epoch,train_loss,valid_loss,accuracy,time
0,1.572953,1.460358,0.228446,00:42
1,1.459863,1.420790,0.304911,00:42
2,1.419796,1.387573,0.333355,00:42
3,1.399137,1.379573,0.337913,00:42
epoch,train_loss,valid_loss,accuracy,time
0,1.574209,1.449132,0.305189,00:19
1,1.442852,1.408510,0.315632,00:19
2,1.406457,1.383581,0.337717,00:19
3,1.392878,1.379458,0.340267,00:19
epoch,train_loss,valid_loss,accuracy,time
0,1.785692,1.569056,0.298125,00:18
1,1.558920,1.464176,0.293663,00:17
2,1.483097,1.449694,0.290226,00:17
3,1.454333,1.439552,0.308650,00:17
