,t-SNE1,t-SNE2,metaseek_env_package
3372,0.8401224,-3.8930233,miscellaneous
3373,5.7227783,-4.8101935,miscellaneous
3374,-10.608011,1.6571037,miscellaneous
3375,-8.369821,-1.0505595,miscellaneous
3376,-8.167669,2.9497323,miscellaneous
3377,-1.8826141,0.7303508,miscellaneous
3378,-1.2015752,3.4411483,miscellaneous
3379,0.76767874,-3.6250727,miscellaneous
3380,-10.399016,1.8462332,miscellaneous
3381,8.881012,2.7616642,miscellaneous
3382,-3.2013888,-0.43179935,miscellaneous
3383,-7.2047644,1.7353836,miscellaneous
3384,1.418101,2.137987,miscellaneous
3385,0.9110124,5.6237164,miscellaneous
3386,-4.2072196,2.3882556,miscellaneous
3387,-11.040101,0.8164022,miscellaneous
3388,-10.837649,1.8507388,miscellaneous
3389,4.6651382,-4.6690073,miscellaneous
3390,-8.006104,2.7934551,miscellaneous
3391,-7.6584606,1.6037034,miscellaneous
3392,-1.8363024,0.7967482,miscellaneous
3393,-7.888301,-6.4381127,miscellaneous
3394,-1.8496009,0.72983885,miscellaneous
3395,-1.6990442,-8.630496,miscellaneous
3396,-2.1048124,3.0948372,miscellaneous
3397,2.7579544,0.6534936,miscellaneous
3398,-2.1855164,-8.643521,miscellaneous
3399,3.8406942,5.921896,miscellaneous
3400,-2.2782722,5.392019,miscellaneous
3401,-1.1656893,-6.585636,miscellaneous
3402,-9.581883,1.4065212,miscellaneous
3403,4.145829,6.208645,miscellaneous
3404,-6.611635,1.5650097,miscellaneous
3405,-9.977689,1.1224965,miscellaneous
3406,-11.103161,0.74584377,miscellaneous
3407,2.8872988,6.9073286,miscellaneous
3408,-7.8277183,1.670598,miscellaneous
3409,5.6096835,6.1544,miscellaneous
3410,4.0413523,5.991131,miscellaneous
3411,-11.088376,0.5768564,miscellaneous
3412,8.660954,4.0220776,miscellaneous
3413,3.7034667,-0.029978935,miscellaneous
3414,-8.634873,1.1241273,miscellaneous
3415,-7.2932453,2.272609,miscellaneous
3416,3.7930238,-0.13195589,miscellaneous
3417,5.505589,-3.0688097,miscellaneous
3418,-10.540776,2.4135067,miscellaneous
3419,-7.8945274,1.3484615,miscellaneous
3420,-6.330538,-0.8544943,miscellaneous
3421,-11.014835,1.3616326,miscellaneous
3422,-1.4761493,-0.77969027,miscellaneous
3423,-8.335896,1.8434095,miscellaneous
3424,-10.834494,0.9153098,miscellaneous
3425,-5.6672096,-0.73189956,miscellaneous
3426,-11.167591,0.77603936,miscellaneous
3427,5.622655,-1.4872096,miscellaneous
3428,-10.791096,2.2522476,miscellaneous
3429,-8.322286,1.9998646,miscellaneous
3430,6.2491703,-0.40114158,miscellaneous
3431,3.385593,7.3282256,miscellaneous
3432,4.679279,7.3576536,miscellaneous
3433,-8.896529,1.597948,miscellaneous
3434,-8.306373,3.048501,miscellaneous
3435,-9.872623,1.6905651,miscellaneous
3436,5.850559,-6.324277,miscellaneous
3437,4.388072,-3.9516327,miscellaneous
3438,-1.7571063,0.9884056,miscellaneous
3439,2.955989,7.495853,miscellaneous
3440,-9.644289,2.0544071,miscellaneous
3441,-6.8994923,-5.351698,miscellaneous
3442,0.10360326,-0.71991354,miscellaneous
3443,-2.4919326,-6.2481046,miscellaneous
3444,-1.0519075,3.163459,miscellaneous
3445,6.5387073,-4.5144234,miscellaneous
3446,-6.775084,-5.328054,miscellaneous
3447,-7.320244,-6.654302,miscellaneous
3448,-11.201416,0.80786437,miscellaneous
3449,-6.454928,-6.595654,miscellaneous
3450,-11.061911,1.581612,miscellaneous
3451,-3.600001,-4.762359,miscellaneous
3452,-7.0577374,-5.379707,miscellaneous
3453,-8.4755945,3.2583075,miscellaneous
3454,-8.279179,1.0675828,miscellaneous
3455,-2.2840333,-5.910176,miscellaneous
3456,-3.3713202,-4.1141458,miscellaneous
3457,-2.5309448,0.040827587,miscellaneous
3458,-4.3853207,0.74307257,miscellaneous
3459,-7.521036,-6.604585,miscellaneous
3460,-6.6084275,1.5235212,miscellaneous
3461,-9.109981,3.2880173,miscellaneous
3462,-1.9489167,9.657509,miscellaneous
3463,-8.177599,1.8811901,miscellaneous
3464,-3.110022,5.1570063,miscellaneous
3465,-8.507217,2.0309439,miscellaneous
3466,0.088322796,-0.76189464,miscellaneous
3467,6.7979484,-2.876658,miscellaneous
3468,-11.00039,1.6600071,miscellaneous
3469,7.758577,5.2477303,miscellaneous
3470,6.296704,-0.7533027,miscellaneous
3471,-0.77885526,-1.73647,miscellaneous
3472,-4.0395746,7.3890457,miscellaneous
3473,-8.231936,2.8057327,miscellaneous
3474,-2.5693104,1.9660575,miscellaneous
3475,-11.220849,0.73528314,miscellaneous
3476,4.9756026,-5.073459,miscellaneous
3477,-6.712783,1.5945231,miscellaneous
3478,2.8096275,-0.79249656,miscellaneous
3479,-8.617846,3.3414764,miscellaneous
3480,-9.080681,1.6357857,miscellaneous
3481,-8.54724,0.8993432,miscellaneous
3482,-3.929706,2.5206785,miscellaneous
3483,5.3285685,-4.869089,miscellaneous
3484,-1.4941447,-3.3103464,miscellaneous
3485,-2.718282,-4.9054475,miscellaneous
3486,3.7056649,1.4843273,miscellaneous
3487,3.117543,-1.4946218,miscellaneous
3488,3.022518,-1.810151,miscellaneous
3489,-3.8835316,5.860124,miscellaneous
3490,-10.74814,2.1270196,miscellaneous
3491,0.006202001,-0.5089893,miscellaneous
3492,1.1876086,6.379863,miscellaneous
3493,-8.246899,2.135055,miscellaneous
3494,-7.867235,1.2845685,miscellaneous
3495,2.794414,6.0355787,miscellaneous
3496,-9.082012,1.6767712,miscellaneous
3497,-8.527619,2.1596477,miscellaneous
3498,-1.7220699,-5.590665,miscellaneous
3499,3.356446,5.526466,miscellaneous
3500,5.625616,-4.302107,miscellaneous
3501,-1.4593546,3.2231991,miscellaneous
3502,8.702284,1.8600547,miscellaneous
3503,8.882835,-1.7478685,miscellaneous
3504,8.699259,2.5378582,miscellaneous
3505,-7.10557,1.6910969,miscellaneous
3506,-1.2873917,3.501314,miscellaneous
3507,2.6641161,0.22574314,miscellaneous
3508,-9.52727,0.98394406,miscellaneous
3509,-4.217456,-1.8247277,miscellaneous
3510,0.4639237,-3.8367383,miscellaneous
3511,-7.82794,2.4426634,miscellaneous
3512,0.025875583,0.9832144,miscellaneous
3513,-11.001545,0.9549404,miscellaneous
3514,-6.7058396,1.9425251,miscellaneous
3515,-6.262852,-0.62293446,miscellaneous
3516,-10.815713,0.837609,miscellaneous
3517,-3.8941884,9.98226,miscellaneous
3518,1.3669354,0.6238299,miscellaneous
3519,5.8187027,6.1503816,miscellaneous
3520,-6.784986,1.592055,miscellaneous
3521,-5.772258,-2.3538668,miscellaneous
3522,-8.6823635,3.2489662,miscellaneous
3523,-4.575559,-5.0548515,miscellaneous
3524,-3.15852,-0.3996278,miscellaneous
3525,-7.16347,1.5987797,miscellaneous
3526,-7.065331,-6.264988,miscellaneous
3527,-10.552011,1.6173205,miscellaneous
3528,-8.731666,3.1213899,miscellaneous
3529,-5.799785,-1.8028111,miscellaneous
3530,-5.149928,-3.4471502,miscellaneous
3531,-8.802341,-2.7603676,miscellaneous
3532,-7.747539,1.733985,miscellaneous
3533,-8.308162,1.6573669,miscellaneous
3534,-8.718628,1.1512821,miscellaneous
3535,-6.7748084,1.5129929,miscellaneous
3536,-11.175565,0.76160383,miscellaneous
3537,-6.718717,-1.6554613,miscellaneous
3538,-1.7840046,-2.5869787,miscellaneous
3539,-10.78016,1.9017317,miscellaneous
3540,-10.214407,1.7719433,miscellaneous
3541,-2.447404,-7.348314,miscellaneous
3542,-2.5130866,1.228013,miscellaneous
3543,-1.9395984,-6.8704777,miscellaneous
3544,-8.239867,1.6473836,miscellaneous
3545,-7.172818,-6.515343,miscellaneous
3546,6.041756,5.772804,miscellaneous
3547,-6.85394,1.6304725,miscellaneous
3548,-8.907186,1.1573836,miscellaneous
3549,-9.759614,1.5652443,miscellaneous
3550,-8.79182,-2.5882168,miscellaneous
3551,-7.4140735,7.026079,miscellaneous
3552,6.270268,-6.3287134,miscellaneous
3553,-1.706208,1.2137775,miscellaneous
3554,-7.714264,1.5171915,miscellaneous
3555,-2.1862462,-6.3462443,miscellaneous
3556,6.449796,-5.7291036,miscellaneous
3557,-10.825842,0.9027744,miscellaneous
3558,-10.678318,1.6173612,miscellaneous
3559,2.2391,7.0062976,miscellaneous
3560,-5.692541,-7.4227443,miscellaneous
3561,-9.724187,2.1651464,miscellaneous
3562,-6.0417714,-7.082692,miscellaneous
3563,-10.748302,1.4610271,miscellaneous
3564,-1.8646963,0.774405,miscellaneous
3565,6.7304935,6.6693945,miscellaneous
3566,-9.744869,2.9207034,miscellaneous
3567,2.0601995,7.0054145,miscellaneous
3568,-7.334782,-5.252713,miscellaneous
3569,-11.058727,1.3278265,miscellaneous
3570,-2.2922513,-7.7342153,miscellaneous
3571,-1.8174641,-7.795564,miscellaneous
3572,-4.324249,6.0242004,miscellaneous
3573,-7.7213764,2.8718991,miscellaneous
3574,-7.143861,-6.572705,miscellaneous
3575,-3.6463623,-0.28512552,miscellaneous
3576,5.658584,-5.522057,miscellaneous
3577,-6.981566,-4.958138,miscellaneous
3578,-6.003023,-7.4956894,miscellaneous
3579,-7.4309564,-6.3925905,miscellaneous
3580,5.3290677,-3.3379884,miscellaneous
3581,-2.0953043,-7.0133996,miscellaneous
3582,-2.6510608,3.2476707,miscellaneous
3583,-8.24065,-4.8562927,miscellaneous
3584,5.6349545,-0.5652156,miscellaneous
3585,0.14854005,-0.7666595,miscellaneous
3586,-0.6435572,-1.8022602,miscellaneous
3587,-6.3942933,1.7146342,miscellaneous
3588,1.833144,-4.2551064,miscellaneous
3589,-7.41825,2.201311,miscellaneous
3590,-5.3730874,-3.34288,miscellaneous
3591,-11.224933,0.7208993,miscellaneous
3592,-9.892816,1.7161167,miscellaneous
3593,-7.732884,-4.4969983,miscellaneous
3594,-1.9258093,-6.2163954,miscellaneous
3595,-3.04795,5.628515,miscellaneous
3596,2.1200905,3.8983626,miscellaneous
3597,6.702268,-5.667282,miscellaneous
3598,-6.5548954,3.8320947,miscellaneous
3599,8.323706,-2.146718,miscellaneous
3600,-2.1781862,-1.8280915,miscellaneous
3601,-10.80289,2.5029793,miscellaneous
3602,-8.128939,2.0963085,miscellaneous
3603,3.3324997,10.339238,miscellaneous
3604,5.7429395,-5.6827865,miscellaneous
3605,9.383547,2.2879114,miscellaneous
3606,-6.5415797,-7.3477707,miscellaneous
3607,2.0805583,5.4362674,miscellaneous
3608,-8.5980625,3.0137389,miscellaneous
3609,2.8765888,0.17532502,miscellaneous
3610,-8.937779,2.6319687,miscellaneous
3611,-0.105701335,1.1376427,miscellaneous
3612,-8.061068,2.5063818,miscellaneous
3613,-1.0904807,3.1110802,miscellaneous
3614,-8.751624,3.2718852,miscellaneous
3615,-7.749126,1.880131,miscellaneous
3616,-1.0795151,3.0808158,miscellaneous
3617,6.5482597,-2.1648211,miscellaneous
3618,-10.725719,1.8602731,miscellaneous
3619,-10.991062,1.9783568,miscellaneous
3620,5.274478,-5.829292,miscellaneous
3621,-2.711263,-4.7898846,miscellaneous
3622,-10.932407,1.8476028,miscellaneous
3623,1.567884,-3.8595557,miscellaneous
3624,-7.0742564,1.6512399,miscellaneous
3625,-4.8541017,-1.474953,miscellaneous
3626,4.388322,7.553688,miscellaneous
3627,0.18075506,-1.7503575,miscellaneous
3628,-6.620144,1.6229478,miscellaneous
3629,-9.617098,2.1496425,miscellaneous
3630,-1.7465416,-1.6784054,miscellaneous
3631,-10.954525,0.78513455,miscellaneous
3632,-8.083416,2.6698303,miscellaneous
3633,-6.2069926,-0.6407552,miscellaneous
3634,-7.8845215,1.3849355,miscellaneous
3635,-8.396545,1.7986295,miscellaneous
3636,5.6761537,6.586858,miscellaneous
3637,1.0332587,9.9976225,miscellaneous
3638,-10.981499,1.8379955,miscellaneous
3639,-10.176114,1.874617,miscellaneous
3640,-2.1359909,7.9369164,miscellaneous
3641,5.5595856,-6.241269,miscellaneous
3642,6.652935,-4.3439655,miscellaneous
3643,-7.78303,-4.9358096,miscellaneous
3644,-7.279441,1.7638683,miscellaneous
3645,-6.651874,1.4956145,miscellaneous
3646,6.507062,3.0142453,miscellaneous
3647,-7.5101953,2.1897538,miscellaneous
3648,6.5786486,-3.1516247,miscellaneous
3649,-5.15855,-3.9703488,miscellaneous
3650,7.129258,-5.8816133,miscellaneous
3651,-6.9706893,1.6694057,miscellaneous
3652,-6.5926948,1.6650122,miscellaneous
3653,-5.4560423,-0.41003418,miscellaneous
3654,-10.74444,1.9310985,miscellaneous
3655,-3.7149582,2.535148,miscellaneous
3656,-6.495092,1.9616873,miscellaneous
3657,-7.489198,1.6112036,miscellaneous
3658,6.9831643,-5.2991114,miscellaneous
3659,1.263386,-0.16475835,miscellaneous
3660,7.348883,-5.298236,miscellaneous
3661,0.66418004,-2.61091,miscellaneous
3662,3.8021083,7.4993463,miscellaneous
3663,-4.0436506,3.2074711,miscellaneous
3664,0.039094854,-0.6610637,miscellaneous
3665,1.3794473,0.510335,miscellaneous
3666,-7.7260857,-6.142073,miscellaneous
3667,-11.008886,1.1488097,miscellaneous
3668,-6.8047457,1.8440955,miscellaneous
3669,-8.266248,2.1661882,miscellaneous
3670,0.61544394,-0.48051837,miscellaneous
3671,-10.765971,1.997629,miscellaneous
3672,6.2920175,-0.5482808,miscellaneous
3673,0.98142046,9.9945345,miscellaneous
3674,-4.0642242,1.023645,miscellaneous
3675,-10.8223915,0.8086015,miscellaneous
3676,0.30927965,5.202848,miscellaneous
3677,-2.9336443,-6.5283813,miscellaneous
3678,0.89511627,-3.6680377,miscellaneous
3679,2.0078251,-3.5569115,miscellaneous
3680,-6.584464,1.5639316,miscellaneous
3681,0.06221013,-3.534714,miscellaneous
3682,-8.924814,2.918666,miscellaneous
3683,3.7492547,7.391722,miscellaneous
3684,-2.8862019,1.3489428,miscellaneous
3685,-7.447893,1.7208103,miscellaneous
3686,-9.131654,2.5036945,miscellaneous
3687,0.36503166,-0.1734925,miscellaneous
3688,-1.8156657,0.9489419,miscellaneous
3689,-8.403114,-1.0548714,miscellaneous
3690,-6.6935883,1.6391304,miscellaneous
3691,1.9329089,5.7386456,miscellaneous
3692,3.448148,6.1162863,miscellaneous
3693,-6.9008203,-2.0964289,miscellaneous
3694,-8.146827,2.0087292,miscellaneous
3695,-6.2057753,-7.2542844,miscellaneous
3696,-11.074247,0.84865594,miscellaneous
3697,0.4063378,10.109957,miscellaneous
3698,-8.504554,0.8628301,miscellaneous
3699,-10.576341,1.5813212,miscellaneous
3700,-11.042372,0.706149,miscellaneous
3701,4.7947955,5.929446,miscellaneous
3702,-0.94223714,-0.46351656,miscellaneous
3703,-8.681678,1.9330837,miscellaneous
3704,3.1631815,-0.44917393,miscellaneous
3705,-10.462387,1.5306792,miscellaneous
3706,-10.498752,1.7018573,miscellaneous
3707,6.1274896,-0.880826,miscellaneous
3708,-7.708842,2.29369,miscellaneous
3709,-7.814466,-4.9567323,miscellaneous
3710,-9.308624,2.0339048,miscellaneous
3711,1.4900174,2.8353138,miscellaneous
3712,-7.785469,2.28504,miscellaneous
3713,1.982456,7.112619,miscellaneous
3714,-1.8276136,0.7719743,miscellaneous
3715,2.7859693,0.7460406,miscellaneous
3716,-3.2195477,-5.063647,miscellaneous
3717,-0.93532234,-2.7538004,miscellaneous
3718,0.8805292,10.109268,miscellaneous
3719,-8.435501,2.6679845,miscellaneous
3720,-4.4211183,-0.41988203,miscellaneous
3721,-2.1090257,-7.296572,miscellaneous
3722,-7.9005647,1.5615056,miscellaneous
3723,-7.5153465,1.9618177,miscellaneous
3724,0.058208134,-0.5884131,miscellaneous
3725,4.4809766,5.3736715,miscellaneous
3726,-1.9947461,-4.1714587,miscellaneous
3727,-8.663494,1.0084634,miscellaneous
3728,-9.535359,1.883596,miscellaneous
3729,-8.204632,1.721654,miscellaneous
3730,-7.282273,1.717074,miscellaneous
3731,2.9823055,-1.2488618,miscellaneous
3732,-2.288144,-6.1727204,miscellaneous
3733,-4.1108847,-2.434862,miscellaneous
3734,-6.982516,1.7674294,miscellaneous
3735,-7.724373,2.236049,miscellaneous
3736,-11.085387,0.86055535,miscellaneous
3737,-9.561939,3.255723,miscellaneous
3738,-2.6056871,3.1064343,miscellaneous
3739,8.202225,3.5153723,miscellaneous
3740,-9.712109,3.0608299,miscellaneous
3741,-6.0569267,-5.205533,miscellaneous
3742,0.046853382,-0.49094293,miscellaneous
3743,-7.677835,2.2889564,miscellaneous
3744,-1.1710094,-2.5827475,miscellaneous
3745,2.4414845,5.722672,miscellaneous
3746,-4.343777,-5.812204,miscellaneous
3747,-8.328408,1.774198,miscellaneous
3748,-7.757414,2.6943872,miscellaneous
3749,1.4490433,-1.1226705,miscellaneous
3750,-10.835828,0.9343712,miscellaneous
3751,-6.763419,-0.86022544,miscellaneous
3752,-7.835632,1.638113,miscellaneous
3753,-9.454208,1.6358181,miscellaneous
3754,-8.16582,2.5653837,miscellaneous
3755,2.228355,3.8826299,miscellaneous
3756,2.7810884,0.7456814,miscellaneous
3757,-8.847144,2.6304069,miscellaneous
3758,-8.042614,2.1369212,miscellaneous
3759,-5.057696,3.010714,miscellaneous
3760,-7.974103,2.4045563,miscellaneous
3761,-2.9628832,-6.421071,miscellaneous
3762,2.9402676,5.4401546,miscellaneous
3763,-9.147715,1.4947067,miscellaneous
3764,-6.707719,-6.6804147,miscellaneous
3765,-1.2895253,-7.994205,miscellaneous
3766,6.1214795,-5.5566883,miscellaneous
3767,-2.2551026,5.8906646,miscellaneous
3768,-2.176991,-6.420703,miscellaneous
3769,-9.001164,1.485449,miscellaneous
3770,5.041971,-0.8138689,miscellaneous
3771,-5.669833,-7.1462026,miscellaneous
3772,4.4644504,5.851331,miscellaneous
3773,-6.55409,-3.2496417,miscellaneous
3774,2.891292,6.865229,miscellaneous
3775,-10.609657,1.2864809,miscellaneous
3776,-5.692105,-2.127687,miscellaneous
3777,4.024239,-5.4755526,miscellaneous
3778,-6.8685164,1.5301042,miscellaneous
3779,-11.03463,1.8195949,miscellaneous
3780,-10.937814,1.7848203,miscellaneous
3781,-8.186539,1.521747,miscellaneous
3782,-8.843833,0.75203806,miscellaneous
3783,4.173432,-2.3321683,miscellaneous
3784,-8.134089,1.5657108,miscellaneous
3785,-8.397651,2.0980217,miscellaneous
3786,-8.646778,3.2387004,miscellaneous
3787,2.4215872,6.288225,miscellaneous
3788,-7.666238,1.8869141,miscellaneous
3789,-7.78945,-4.25417,miscellaneous
3790,-6.8565207,-5.6114616,miscellaneous
3791,-6.614354,1.5112617,miscellaneous
3792,-6.919219,-2.1366975,miscellaneous
3793,-9.63558,1.5951067,miscellaneous
3794,0.86902714,9.776939,miscellaneous
3795,0.4188601,10.472221,miscellaneous
3796,-1.0732518,3.1444168,miscellaneous
3797,-5.7637024,-1.824235,miscellaneous
3798,3.75421,7.691514,miscellaneous
3799,-3.6055446,6.111231,miscellaneous
3800,-7.7079306,2.1472697,miscellaneous
3801,-6.9541383,-2.4592683,miscellaneous
3802,-2.6086822,-5.013954,miscellaneous
3803,-8.803562,2.9490578,miscellaneous
3804,-7.2348742,1.6219366,miscellaneous
3805,1.7195375,-3.6423628,miscellaneous
3806,-2.530604,-5.990489,miscellaneous
3807,3.6154878,7.6006107,miscellaneous
3808,-11.040469,0.70041555,miscellaneous
3809,0.6787109,-3.1688035,miscellaneous
3810,0.9046711,10.016403,miscellaneous
3811,8.834199,-1.9440613,miscellaneous
3812,-4.1007953,2.3823056,miscellaneous
3813,5.328415,-4.5074506,miscellaneous
3814,5.373114,-4.689838,miscellaneous
3815,-5.9335637,-2.5154376,miscellaneous
3816,-8.342478,1.6974138,miscellaneous
3817,-2.1945455,-6.3799944,miscellaneous
3818,-3.5461714,1.1942223,miscellaneous
3819,-8.855962,1.7551976,miscellaneous
3820,5.051848,7.6909122,miscellaneous
3821,-5.127474,7.502166,miscellaneous
3822,-10.476836,1.8913069,miscellaneous
3823,-1.5405461,7.03008,miscellaneous
3824,2.0689924,-2.8302743,miscellaneous
3825,1.0012326,10.089746,miscellaneous
3826,-2.9252336,4.0049973,miscellaneous
3827,-6.6514163,-5.9880533,miscellaneous
3828,4.428238,7.7870617,miscellaneous
3829,-11.204692,0.5947045,miscellaneous
3830,-0.062007807,1.4186223,miscellaneous
3831,0.5646278,10.347495,miscellaneous
3832,-11.131336,0.943644,miscellaneous
3833,3.076218,0.09623873,miscellaneous
3834,-0.5297279,-4.359454,miscellaneous
3835,-6.31808,-7.376408,miscellaneous
3836,-2.1193395,-6.6453037,miscellaneous
3837,-8.772708,1.5628546,miscellaneous
3838,-11.159619,1.8287863,miscellaneous
3839,6.775044,6.5678263,miscellaneous
3840,-10.613624,1.8937562,miscellaneous
3841,-6.1543484,-4.404586,miscellaneous
3842,-7.720939,2.699449,miscellaneous
3843,-10.409349,1.7213659,miscellaneous
3844,-7.364281,6.9978967,miscellaneous
3845,-10.625789,1.1475528,miscellaneous
3846,-10.774136,1.8038143,miscellaneous
3847,6.474261,-5.541965,miscellaneous
3848,-8.930792,1.8719963,miscellaneous
3849,-1.5215367,4.1660466,miscellaneous
3850,-4.769719,-1.1991019,miscellaneous
3851,-3.2122686,2.6940515,miscellaneous
